file_name,program_name,start_time,end_time,transcription,start_time_ms,end_time_ms,avg_confidence
51133.wav,الجبال مهربي من ظروف الحياة.mp3,1097.52,1101.38,حتى ما أبغى أحد يشوف، أخاف أنه ينتبهوا لي معي سكر ي روحوا يفصلوني و,1097520,1101380,0.97
51135.wav,الجبال مهربي من ظروف الحياة.mp3,1105.92,1110.4,أني مع الوقت بدأت أتأقلم مع الوضع، وأذكر,1105920,1110400,0.98
51137.wav,الجبال مهربي من ظروف الحياة.mp3,1115.74,1119.72,من رئيسه اللي في مكتب زجاجي بعيد فكان يقول,1115740,1119720,0.76
51138.wav,الجبال مهربي من ظروف الحياة.mp3,1119.72,1123.58,لي يقول لك فلان إذا تضرب سكر، لا تضرب في مكان عمل روح,1119720,1123580,0.92
51139.wav,الجبال مهربي من ظروف الحياة.mp3,1123.58,1127.28,أضرب في مكان بعيد، أنا أستغرب من هذا,1123580,1127280,0.8
51140.wav,الجبال مهربي من ظروف الحياة.mp3,1127.28,1131.22,الشيء، والحمد لله، مشيت الأمور،,1127280,1131220,1.0
51141.wav,الجبال مهربي من ظروف الحياة.mp3,1132.12,1136.1,والأمور طيبة، الحمد لله، ولا هو قاعد يتأثر السكر،,1132120,1136100,0.84
51142.wav,الجبال مهربي من ظروف الحياة.mp3,1136.1,1140.04,بالعكس كان أثره إيجابي يمكن لو,1136100,1140040,0.97
51143.wav,الجبال مهربي من ظروف الحياة.mp3,1140.14,1144.96,قُبلت في أول وظيفة كان الحين تلقاني فوقي مواسير وفي مناطق,1140140,1144960,0.99
51145.wav,الجبال مهربي من ظروف الحياة.mp3,1151.24,1154.32,إلى أماكن ربما أفضل.,1151240,1154320,0.95
51146.wav,الجبال مهربي من ظروف الحياة.mp3,1172.46,1175.86,اشتريتها غريبة للآن مستغرب ليش اشتريتها؟ كنت,1172460,1175860,0.96
51147.wav,الجبال مهربي من ظروف الحياة.mp3,1175.86,1179.76,مشتري هوندا بايلوت,1175860,1179760,0.98
51148.wav,الجبال مهربي من ظروف الحياة.mp3,1179.76,1182.76,موديل الـ 2012 أو الـ 2013 الشكل هذاك سيارة عائلية،,1179760,1182760,0.88
51151.wav,الجبال مهربي من ظروف الحياة.mp3,1202.86,1206.54,وكان عند إجازة عيد الأضحى,1202860,1206540,0.93
51153.wav,الجبال مهربي من ظروف الحياة.mp3,1219.4,1222.54,فأشغل السيارة وأمشي لها، هذه,1219400,1222540,0.81
51154.wav,الجبال مهربي من ظروف الحياة.mp3,1222.54,1225.78,ربما أول رحلة,1222540,1225780,0.86
51156.wav,الجبال مهربي من ظروف الحياة.mp3,1237.05,1242.94,كنت نمت وكنت في الطفولة أشوف الأسد,1237050,1242940,0.98
51157.wav,الجبال مهربي من ظروف الحياة.mp3,1242.98,1248.52,الملك، سمبا وكذا، وهم تمثيل الأسد الملك أنها في,1242980,1248520,0.77
51158.wav,الجبال مهربي من ظروف الحياة.mp3,1248.52,1254.28,كينيا فحلمت أني ذهبت إلى كينيا، وصحيت وقلت والله لا أروح إلى كينيا، وهذه,1248520,1254280,0.98
51162.wav,الجبال مهربي من ظروف الحياة.mp3,1304.18,1314.72,أو نيروبي من أخطر عشر عواصم في العالم إلى الآن، ومرعوب وتوصلت مع واحد هناك المهم كنت حاط أكثر من خطة إذا,1304180,1314720,0.93
51163.wav,الجبال مهربي من ظروف الحياة.mp3,1314.72,1324.66,ما زبط كذا أو إذا صار كذا، فأول ما رحت، رحت إلى السفارة السعودية وسجلت جوازي، وكان في أصدقاء الجامعة كانوا طالعين في رحلة جولة على أوربا وقالوا إبراهيم تعال معنا،,1314720,1324660,0.97
51164.wav,الجبال مهربي من ظروف الحياة.mp3,1324.66,1335.04,وما كانوا داعينني أصلًا بالداية، شافوني رايح كينيا قول لا يا رجل هذا خلنا نشفق عليه تعال معنا، وين بنروح وخطر عليك وبتنسرق ومن هذا الكلام، ورحت,1324660,1335040,0.99
51165.wav,الجبال مهربي من ظروف الحياة.mp3,1335.04,1345.76,على كينيا وصراحة كانت من أجمل الرحلات في حياتي، رحت محمية الماسي مارا، ورحت المناطق هذه الأشياء اللي نشوفها في التلفزيون في ناشونال جيوقرافيك كانت,1335040,1345760,0.87
51169.wav,الجبال مهربي من ظروف الحياة.mp3,1368.74,1374.52,المترو، و سرق جوازاتهم و سرق كل شيء، طيب من اللي سُرق الحين ، اللي راحوا أوربا ولّا اللي راح,1368740,1374520,0.98
51170.wav,الجبال مهربي من ظروف الحياة.mp3,1376.12,1384.46,وبعدها انفرطت السبحة و صرت أبحث، سبحان الله، توجه كذا أني أبغى أشوف الأماكن اللي,1376120,1384460,0.97
51172.wav,الجبال مهربي من ظروف الحياة.mp3,1392.44,1400.62,ثقافة ما تروح مثلًا تلقى فيها ماكدونالدز وستاربكس وبنية تحتية وهذه الأشياء وأسواق ومولات لا، ما في تجربة، كنت,1392440,1400620,0.99
51173.wav,الجبال مهربي من ظروف الحياة.mp3,1400.62,1409.02,أدور على شعوب أصلية، شعوب قريبة من الطبيعة، وقريبة من الأرض هذه الأشياء اللي,1400620,1409020,0.97
51174.wav,الجبال مهربي من ظروف الحياة.mp3,1409.06,1418.4,تعطيك نظرة أشمل للإنسان، أنت تفهم الإنسان بمكوناته الحقيقية، ومرت,1409060,1418400,0.87
51175.wav,الجبال مهربي من ظروف الحياة.mp3,1418.48,1426.4,الأيام و جاءت مرة كنت أتابع في تويتر كان أحد أكثر الأشخاص اللي أنا أشوف,1418480,1426400,0.91
51176.wav,الجبال مهربي من ظروف الحياة.mp3,1427.26,1435.24,له معجب فيه جدًّا و متأثر بطريقته اللي هو أستاذ محمد الشاوي أبو,1427260,1435240,0.96
51178.wav,الجبال مهربي من ظروف الحياة.mp3,1452.88,1456.16,موجودة، كنت,1452880,1456160,0.9
51179.wav,الجبال مهربي من ظروف الحياة.mp3,1456.4,1460.46,أشوف الأماكن اللي يذكرها والصور,1456400,1460460,0.99
51181.wav,الجبال مهربي من ظروف الحياة.mp3,1474.96,1480.84,للسيارات حتى يصلوا لها، فخرجت,1474960,1480840,0.79
51182.wav,الجبال مهربي من ظروف الحياة.mp3,1486.64,1489.9,وصلحتها بـ 6000 بعدهاـ بعدها,1486640,1489900,0.94
51183.wav,الجبال مهربي من ظروف الحياة.mp3,1489.92,1493.92,قلت أبغى أخذ لي سيارة تكون مجهزة,1489920,1493920,0.84
51184.wav,الجبال مهربي من ظروف الحياة.mp3,1501.56,1509.62,بكثير من,1501560,1509620,0.99
51185.wav,الجبال مهربي من ظروف الحياة.mp3,1509.62,1512.62,التصورات عنها، وهي,1509620,1512620,0.97
51186.wav,الجبال مهربي من ظروف الحياة.mp3,1521.9,1524.94,فأخذت السيارة، وسبحان الله،,1521900,1524940,0.97
51188.wav,الجبال مهربي من ظروف الحياة.mp3,1549.8,1553.4,وأشوف التضاريس الجغرافية الغريبة، وأبحث,1549800,1553400,0.97
51189.wav,الجبال مهربي من ظروف الحياة.mp3,1553.94,1557.66,وراءها وشعرت بمتعة، لا,1553940,1557660,0.89
51190.wav,الجبال مهربي من ظروف الحياة.mp3,1557.66,1560.66,تخطر على البال، بدال ما كنت,1557660,1560660,0.95
51191.wav,الجبال مهربي من ظروف الحياة.mp3,1563.3,1566.4,شيء عجيب فكانت,1563300,1566400,0.96
51192.wav,الجبال مهربي من ظروف الحياة.mp3,1569.1,1572.72,500 أو 600 كيلو، أروح,1569100,1572720,0.96
51193.wav,الجبال مهربي من ظروف الحياة.mp3,1576.24,1588.98,وبدأت أصور، لكن شوي شوي أتعلم، ما كنت أبدًا مصور، وإلى الآن ما أحب أحد يقول لي م صور، كان التصوير فقط أداة لتوثيق,1576240,1588980,0.93
51194.wav,الجبال مهربي من ظروف الحياة.mp3,1589.32,1601.96,الشغف الحقيقي اللي هو رؤية الطبيعة كما طبعها الله الأمور اللي باقية مثل ما خُلقت، وليس الحدائق، وليس المناطق المشذبة، وإلى آخره طبيعة,1589320,1601960,0.94
51195.wav,الجبال مهربي من ظروف الحياة.mp3,1601.96,1615.02,حرة، وكنت أدخل في صحاري وفي حرات وفي هذه الأماكن، وتعود لي إحساسات الطفولة اللي فقدتها من فترة طويلة مع الدراسة في الجامعة اللي,1601960,1615020,0.98
51196.wav,الجبال مهربي من ظروف الحياة.mp3,1615.44,1628.16,تروح في مكان تطلع يوم كامل، تدخل وتخترق الصحراءـ تروح حرّة وتروح مكان ثاني ماتشوف فيه ولا مخلوق تشعر أنك وحدك، فهذا الشعور كان,1615440,1628160,0.95
51199.wav,الجبال مهربي من ظروف الحياة.mp3,1654.14,1667.14,الحياة مختلف، غير اللي نشوفه في المدن، الناس جالسين برّة، و ناس جالسين حول الأشجار، و ناس تُمارس أعمال والله الحالة اللي شعرت فيها ممكن أقول لك جلدي,1654140,1667140,0.85
51200.wav,الجبال مهربي من ظروف الحياة.mp3,1667.14,1677.74,بدأ يقشعر أقول أنا ويني عن هذي الأشياء، الشيء اللي قاعد أدور عليه برّة حياة أصيلة في ثقافة وفي هوية و في شيء واضح بعيد عن المدنية هذا الشيء اللي أبغاه.,1667140,1677740,0.97
51201.wav,الجبال مهربي من ظروف الحياة.mp3,1679.48,1692.56,وأخذت لي أكثر من لفة حول السعودية كلها حطيت عيني على ثلاثة مجتمعات، وقلت هذه الأشياء اللي أنا ودّي أكمل,1679480,1692560,0.98
51202.wav,الجبال مهربي من ظروف الحياة.mp3,1692.56,1705.6,حياتي في توثيقها، كانت ثلاث سنوات فقط حتى أُصدر كتاب عن تبوك و عن بادية منطقة تبوك كان,1692560,1705600,0.94
51203.wav,الجبال مهربي من ظروف الحياة.mp3,1705.6,1718.46,أحد أول المشاريع اللي سويتها، وهذا أكثر شيء أخذني وجدانيًّا، ربما أذكر لك كيف بدأت,1705600,1718460,0.83
51204.wav,الجبال مهربي من ظروف الحياة.mp3,1719.34,1732.34,هذه الفكرة واللي أنا أشوفها من أعز الأفكار علي هذا الكتاب الحين صرت أمسكه معي هو كتاب مصور كله صور مع نصوص لكن أحسه جزء من روحي إذا واحد قال لي سيرتك الذاتية أقول له,1719340,1732340,0.83
51207.wav,الجبال مهربي من ظروف الحياة.mp3,1760.14,1766.02,اثنين أطفال يضمرون الإبل يضمرونها يدربونها ف...,1760140,1766020,0.96
51209.wav,الجبال مهربي من ظروف الحياة.mp3,1771.74,1776.84,الأهالي، وليس عامل أجنبي غالبًا الاهتمام بالمواشي أوكلناها,1771740,1776840,0.91
